Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.550565719604492,28.810994761571113,28.537095842555573,28.779563906554884,147544800
2015-06-15,28.494443893432617,28.566286104917264,28.22279047772963,28.310348119449873,175955600
2015-06-16,28.647106170654297,28.7032329467382,28.370963391519318,28.519137189697126,125976400
2015-06-17,28.579750061035156,28.709962856973245,28.454024939889003,28.67404261725504,131672400
2015-06-18,28.709970474243164,28.806508606325288,28.561796662706314,28.56404221355104,141628800
2015-06-19,28.42259979248047,28.69649874082422,28.377699055607497,28.671802821688093,218867600
2015-06-22,28.64934730529785,28.75037480153523,28.53035883239733,28.622405840303145,136157200
2015-06-23,28.519136428833008,28.64935095695845,28.485460021510466,28.620165650800633,121075600
2015-06-24,28.761608123779297,29.141025715820344,28.539346548059523,28.55955136728248,221123600
2015-06-25,28.62465476989746,29.00631614835481,28.62465476989746,28.929984557804623,127752400
2015-06-26,28.45627784729004,28.734666200279953,28.402396617355667,28.662823989416317,176267200
2015-06-29,27.957876205444336,28.393420641538178,27.946651875218905,28.166667931598695,196645600
2015-06-30,28.159929275512695,28.31483974272673,28.03196028042172,28.191360136562867,177482800
2015-07-01,28.42259979248047,28.498933100588502,28.28565031830859,28.489952610643243,120955200
2015-07-02,28.38667869567871,28.442805471516195,28.236257634665773,28.384433145046298,108844000
2015-07-06,28.287893295288086,28.33953067956186,28.02970979962554,28.049916328377247,112241600
2015-07-07,28.218305587768555,28.321578676189365,27.787250537283544,28.263206334785007,187787200
2015-07-08,27.517831802368164,27.982561373837125,27.511096864250984,27.94664113292781,243046400
2015-07-09,26.956565856933594,27.852348654111065,26.765735175629562,27.805202371402054,314380000
2015-07-10,27.677228927612305,27.8051978779573,27.21249940132228,27.37639030193745,245418000
2015-07-13,28.21156883239746,28.23401920446165,27.9107283656058,28.070128233971225,165762000
2015-07-14,28.200336456298828,28.37096232880152,28.072367480135114,28.296874576061157,127072400
2015-07-15,28.471986770629883,28.546074515391613,28.193598481260597,28.225029334277146,134596800
2015-07-16,28.85140609741211,28.86487940096337,28.59097875291119,28.67853638460879,144889600
2015-07-17,29.100608825683594,29.100608825683594,28.806505076637993,28.979376500577892,184658800
2015-07-20,29.65065574645996,29.852710775752595,29.343078675403724,29.40369655447417,235600800
2015-07-21,29.35430145263672,29.84148141747718,29.2577650501334,29.82576770284685,307025600
2015-07-22,28.11277198791504,28.175633685427673,27.38761349080219,27.38761349080219,461802400
2015-07-23,28.099302291870117,28.532599240025213,28.076850217313584,28.33278810901226,203998000
2015-07-24,27.95113754272461,28.229525902908602,27.81643360798097,28.135233319873397,168649200
2015-07-27,27.56273078918457,27.751317608808264,27.416802571596534,27.63457297931433,177822000
2015-07-28,27.699689865112305,27.818680086169934,27.513350243718037,27.699689865112305,134472400
2015-07-29,27.61212730407715,27.726626402829435,27.45048192062762,27.64804926166736,148046800
2015-07-30,27.472936630249023,27.517837368681462,27.324761110285905,27.461710589214228,134513200
2015-07-31,27.23271369934082,27.533552410881246,27.145156061632584,27.524571920750486,171540000
2015-08-03,26.590620040893555,27.517833697359833,26.384072218242366,27.277611181803753,279904000
2015-08-04,25.73749351501465,26.424484685108627,25.425428786582863,26.361622971878226,496554400
2015-08-05,25.908119201660156,26.366113882701175,25.167245100271078,25.3580757891582,397250400
2015-08-06,25.96449851989746,26.273466079477842,25.736721211607218,26.15393899836178,211612000
2015-08-07,26.05245590209961,26.217088700035536,25.822422848637153,25.840465129075227,154681600
2015-08-10,26.999650955200195,27.060541491848536,26.280231045527565,26.280231045527565,219806400
2015-08-11,25.594642639160156,26.6523476239525,25.55855980051269,26.5689033711326,388331200
2015-08-12,25.98930549621582,26.029899760423945,24.72411960243664,25.378137538853615,404870000
2015-08-13,25.96901512145996,26.250919320085,25.831445734882408,26.169730773232455,194143200
2015-08-14,26.151683807373047,26.23061662472854,25.711914024530746,25.78182570267327,171718000
2015-08-17,26.422311782836914,26.532817722788756,26.04794226295024,26.1697250566264,163538800
2015-08-18,26.27346420288086,26.485456653480924,26.162958268689984,26.25767764085359,138242800
2015-08-19,25.93743133544922,26.277970228680182,25.86300824463478,26.183250869792335,193146000
2015-08-20,25.405200958251953,25.78858989312548,25.175166220842804,25.72769935710911,274006400
2015-08-21,23.851350784301758,25.23606406247722,23.82654307731436,24.904544451469846,513102000
2015-08-24,23.255964279174805,24.536936745084173,20.748144459829337,21.395396977070543,648825200
2015-08-25,23.395788192749023,25.057895642042027,23.341663078973355,25.057895642042027,414406400
2015-08-26,24.73765754699707,24.78276153009437,23.69122930955845,24.151295443092213,387098400
2015-08-27,25.466094970703125,25.53826237019951,24.812076944925945,25.310485037149164,338464400
2015-08-28,25.549535751342773,25.554045460432746,25.15486996262777,25.29694902714691,212657600
2015-08-31,25.430004119873047,25.829179546199843,25.258605954838398,25.265371377565057,224917200
2015-09-01,24.29337501525879,25.231551236382963,24.212186473354915,24.84139681280666,307383600
2015-09-02,25.335290908813477,25.335290908813477,24.611361201912555,24.859438249647326,247555200
2015-09-03,24.891010284423828,25.434520609176296,24.816587173376877,25.369118637705323,212935600
2015-09-04,24.642932891845703,24.909050483372596,24.47153640419588,24.575276926912274,199985200
2015-09-08,25.328523635864258,25.384904466125274,24.87973270875637,25.20223112667363,219374400
2015-09-09,24.84139060974121,25.714164636360355,24.755690658794446,25.65552982009863,340043200
2015-09-10,25.387165069580078,25.547286451881074,24.7850180993904,24.86846064305605,251571200
2015-09-11,25.75701141357422,25.75701141357422,25.204480112769094,25.211245535297213,199662000
2015-09-14,26.005088806152344,26.361416000674932,25.903604018629135,26.291504334630325,233453600
2015-09-15,26.22385025024414,26.280231077827434,25.804376755375937,26.14491743574879,173364800
2015-09-16,26.2531681060791,26.28248551557955,26.03441023038882,26.21708355228819,148694000
2015-09-17,25.691614151000977,26.27120896831913,25.64651017884329,26.0840259353191,256450400
2015-09-18,25.585617065429688,25.77731324218455,25.229291567882793,25.305968662099787,297141200
2015-09-21,25.982542037963867,26.018626595814933,25.632981916965367,25.635235911376242,200888000
2015-09-22,25.574342727661133,25.750250627489013,25.375881121204046,25.569831298092794,201384800
2015-09-23,25.781824111938477,25.872033777895847,25.55179109832313,25.626212481177166,143026800
2015-09-24,25.935182571411133,26.047944234765094,25.34205684158761,25.540516749672268,200878000
2015-09-25,25.869781494140625,26.316318453519525,25.714169842740834,26.25993761989427,224607600
2015-09-28,25.357845306396484,25.83820940887299,25.357845306396484,25.67583232617486,208436000
2015-09-29,24.595571517944336,25.599151274909214,24.324944235507907,25.445795356033557,293461600
2015-09-30,24.875219345092773,25.154867740335696,24.521147851892948,24.8459002164761,265892000
2015-10-01,24.712846755981445,24.72186789559641,24.200907836622417,24.597829376648686,255716400
2015-10-02,24.89326286315918,25.035343652642435,24.255033190065387,24.358773708379594,232079200
2015-10-05,24.983470916748047,25.116530558559393,24.597826279942254,24.780499602480198,208258800
2015-10-06,25.103004455566406,25.199979568435673,24.755698277397556,24.949648503136093,192787200
2015-10-07,24.983470916748047,25.206738502139565,24.674505096712878,25.199973078431675,187062400
2015-10-08,24.694808959960938,24.85042063550828,24.40388360683653,24.85042063550828,247918400
2015-10-09,25.285680770874023,25.321763615225873,24.692553208765897,24.807570608813013,211064400
2015-10-12,25.16840171813965,25.42775387562651,25.13231888229974,25.423244166373905,121868800
2015-10-13,25.211254119873047,25.36009862799194,24.96092307745778,24.99249620707714,132197200
2015-10-14,24.85492515563965,25.150360157394456,24.708334651955962,25.09849075678119,177849600
2015-10-15,25.227039337158203,25.281164453527882,24.918071761693685,25.017302575543457,150694000
2015-10-16,25.04210662841797,25.258608782941874,24.92708926736877,25.20899338324982,156930400
2015-10-19,25.197715759277344,25.202225467618778,24.83236744180511,24.98797904897762,119036800
2015-10-20,25.657791137695312,25.748000823100853,24.9924979339669,25.109769320569455,195871200
2015-10-21,25.655534744262695,26.065987139905182,25.642002174322815,25.70965986220278,167180800
2015-10-22,26.04794692993164,26.04794692993164,25.73221389575054,25.784085023327272,166616400
2015-10-23,26.85531997680664,26.889148822226062,26.235130786341255,26.318573321688405,237467600
2015-10-26,25.99833106994629,26.64107226237896,25.91714252768042,26.629797127434944,265335200
2015-10-27,25.833694458007812,26.282485338977775,25.707400241194463,26.025388917066845,279537600
2015-10-28,26.89816665649414,26.904933801664438,26.17423697785305,26.370442893236813,342205600
2015-10-29,27.182323455810547,27.218408010208787,26.67264030887608,26.76961539806353,204909200
2015-10-30,26.95003890991211,27.33793932684136,26.93876205476159,27.28606820199809,197461200
2015-11-02,27.32891845703125,27.369512727125336,26.974846881446492,27.243220207102198,128813200
2015-11-03,27.642391204833984,27.849872230835743,27.22066200842511,27.24096000042868,182076000
2015-11-04,27.51384925842285,27.924301694929156,27.428151003101895,27.768690029676737,179544400
2015-11-05,27.387008666992188,27.787894567459812,27.21940754049948,27.597643192329915,158210800
2015-11-06,27.418720245361328,27.588586762780245,27.319066396829566,27.43004537104455,132169200
2015-11-09,27.307741165161133,27.588586655705036,27.189967807181937,27.396071615638423,135485600
2015-11-10,26.44707679748535,26.74151271026437,26.28627007612704,26.47652142554593,236511600
2015-11-11,26.2976016998291,26.594301328134637,26.09376153505098,26.356489242536462,180872000
2015-11-12,26.209272384643555,26.458409606617366,26.193418244917176,26.331576488806327,130102400
2015-11-13,25.443740844726562,26.175300138125756,25.427886704149948,26.0914986933798,183249600
2015-11-16,25.860475540161133,25.874064306953358,25.140241524660123,25.226306594296478,152426800
2015-11-17,25.74949836730957,26.057523107777282,25.66569693433903,26.028078473721195,110467600
2015-11-18,26.564857482910156,26.610154527718752,26.159442538378705,26.218330079007075,186698800
2015-11-19,26.902328491210938,27.122022814703215,26.444822060823707,26.644131502026866,173183200
2015-11-20,27.020097732543945,27.16051959534003,26.918176799125686,26.997447484247886,137148400
2015-11-23,26.669038772583008,27.117487063843363,26.576177595838246,27.013300763310262,129930000
2015-11-24,26.924964904785156,27.03141482626069,26.526346201689503,26.573908601673498,171212800
2015-11-25,26.73246192932129,27.004249415709975,26.707548033203032,26.999718673885724,85553200
2015-11-27,26.682632446289062,26.81852704485804,26.63507002797856,26.791347779549927,52185600
2015-11-30,26.793611526489258,27.045014099445353,26.669042061341106,26.723398860691436,156721200
2015-12-01,26.576181411743164,26.909120054457905,26.467467810839285,26.895531286337803,139409600
2015-12-02,26.336103439331055,26.7505781385293,26.290806394510355,26.57618088722946,133546400
2015-12-03,26.09149932861328,26.451617284723575,25.869541355136793,26.397260476847748,166278000
2015-12-04,26.95894432067871,27.008772101240265,26.071109208038685,26.1118772350462,231108000
2015-12-07,26.789085388183594,27.146937978667548,26.68263541385226,26.94762852815623,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.186620712280273,26.65545219122175,26.064316622821007,26.644127066505153,185445600
2015-12-10,26.311187744140625,26.48558498349537,26.161706124093648,26.28174483982097,116850800
2015-12-11,25.633989334106445,26.134529118582538,25.55924765364451,26.089232072953713,187544800
2015-12-14,25.47545051574707,25.520747565944305,24.866195341155546,25.407503212479515,257274800
2015-12-15,25.024736404418945,25.547926485330354,24.993028124117853,25.353146061782674,213292400
2015-12-16,25.217247009277344,25.36446498640707,24.64196732358438,25.15609583033156,224954000
2015-12-17,24.682737350463867,25.423354581070434,24.682737350463867,25.371261423848527,179091200
2015-12-18,24.01460075378418,24.805045970184104,23.964772954657935,24.666889428932176,385813200
2015-12-21,24.309030532836914,24.318090287428422,23.91040997066801,24.297705407604653,190362400
2015-12-22,24.286378860473633,24.39735781587586,24.10971626080906,24.324881516515244,131157600
2015-12-23,24.598939895629883,24.653296704328618,24.27958997258476,24.295444113787383,130629600
2015-12-24,24.467571258544922,24.687265549543817,24.449451749850454,24.687265549543817,54281600
2015-12-28,24.19352149963379,24.390567279584232,24.04856887805124,24.367917028485074,106816800
2015-12-29,24.62837791442871,24.784655652360264,24.202579829594534,24.22522835138875,123724800
2015-12-30,24.3067684173584,24.619322216750916,24.275060136027495,24.592144677308276,100855200
2015-12-31,23.840200424194336,24.241084652433678,23.740544845841946,24.2365556388593,163649200
2016-01-04,23.86058235168457,23.86511309299784,23.101845611034125,23.240003845573128,270597600
2016-01-05,23.262649536132812,23.973823774241684,23.19470397644936,23.9511752543472,223164000
2016-01-06,22.807411193847656,23.185648632706997,22.61942688779547,22.775702914370342,273829600
2016-01-07,21.844837188720703,22.67831577933327,21.84030817445499,22.34990781395521,324377600
2016-01-08,21.960344314575195,22.44729536893761,21.91504726541334,22.320462248907088,283192000
2016-01-11,22.31593132019043,22.435970054637863,22.046409214412623,22.415586901077347,198957600
2016-01-12,22.63980484008789,22.80514231192619,22.38613693457349,22.773434039733296,196616800
2016-01-13,22.057741165161133,22.918399182080734,22.037358005294156,22.7213533301724,249758400
2016-01-14,22.540149688720703,22.757580313345336,21.684022868157058,22.186827947655395,252680400
2016-01-15,21.99884796142578,22.130211829020986,21.59796370173142,21.788213390272,319335600
2016-01-19,21.89239501953125,22.34310697557418,21.629667340730673,22.288750180225268,212350800
2016-01-20,21.921842575073242,22.238927116501905,21.15857499588796,21.539076100008007,289337600
2016-01-21,21.81085777282715,22.168708527990468,21.50283306936589,21.982987903371583,208646000
2016-01-22,22.970481872558594,22.97954162725782,22.279692424464965,22.338578238052648,263202000
2016-01-25,22.522037506103516,22.99539807281637,22.469944343350022,22.99313270192143,207178000
2016-01-26,22.646604537963867,22.84817934191434,22.211746650428356,22.63301576896952,300308000
2016-01-27,21.158571243286133,21.88559967029241,21.1404517348817,21.751972183745465,533478800
2016-01-28,21.310319900512695,21.407710105818975,20.925289820727823,21.242374330653252,222715200
2016-01-29,22.04640769958496,22.04640769958496,21.369207017383047,21.468862591422543,257666000
2016-02-01,21.84029769897461,21.903714236108698,21.6070146968152,21.849357451132484,163774000
2016-02-02,21.398653030395508,21.751974847695823,21.353354253836724,21.61155123232105,149428800
2016-02-03,21.82218360900879,21.933162576528677,21.308055074277842,21.51642424169479,183857200
2016-02-04,21.997522354125977,22.1637569857656,21.676441404448912,21.829011797113527,185886800
2016-02-05,21.410015106201172,22.070396713241493,21.334869593600008,21.979309295486278,185672400
2016-02-08,21.635454177856445,21.79257817325256,21.18685013425554,21.207343888605905,216085600
2016-02-09,21.63089942932129,21.847232242653128,21.38951927245308,21.471497766738096,177324800
2016-02-10,21.466949462890625,21.940602754287607,21.428237866078433,21.842684061713697,169374400
2016-02-11,21.33714485168457,21.56941784655839,21.08437810056491,21.357640345278348,200298800
2016-02-12,21.40319061279297,21.519327150539183,21.18002819303589,21.448735204727043,161405600
2016-02-16,22.006637573242188,22.054458079987736,21.544370937353783,21.637734287471822,196231600
2016-02-17,22.343656539916992,22.364150294578536,21.895052489504437,22.01346490358267,179452800
2016-02-18,21.920108795166016,22.51900578920848,21.881395461354277,22.50761920796708,156084000
2016-02-19,21.869998931884766,22.03395588500457,21.815347193293977,21.860890019228393,141496800
2016-02-22,22.061281204223633,22.065836529291328,21.84267250935601,21.931482237353876,137123200
2016-02-23,21.562591552734375,21.97476007170293,21.5307112107892,21.95198864707757,127770400
2016-02-24,21.8836612701416,21.947421920916597,21.250606612664967,21.40090106436097,145022800
2016-02-25,22.033960342407227,22.033960342407227,21.69010620379519,21.872281019081147,110330800
2016-02-26,22.068124771118164,22.320889838429814,21.99297750760341,22.13416138012995,115964400
2016-02-29,22.018020629882812,22.368706027255385,22.008911715196117,22.0567322142904,140865200
2016-03-01,22.892457962036133,22.947109718467406,22.184255842281985,22.2366316728168,201628400
2016-03-02,22.94255828857422,22.974438627605227,22.68979150243681,22.887906526999373,132678400
2016-03-03,23.113344192504883,23.161164696145548,22.874239936953565,22.90384434683683,147822800
2016-03-04,23.457195281982422,23.625705854147398,23.083738480239624,23.311456127026588,184220400
2016-03-07,23.197595596313477,23.416204312657847,22.99037171906188,23.316007999494644,143315600
2016-03-08,23.006317138671875,23.17255181099527,22.862855624431056,22.94938771816151,126247600
2016-03-09,23.026811599731445,23.131561520286198,22.833250188807355,23.070076775980347,108806800
2016-03-10,23.038196563720703,23.281854404371416,22.8059253016608,23.09285005613901,134054400
2016-03-11,23.286405563354492,23.29095915156711,23.11333967636476,23.281850237794213,109632800
2016-03-14,23.34561538696289,23.434426878993005,23.17710479312348,23.20670920291618,100304400
2016-03-15,23.81471061706543,23.951340850204627,23.648475979558494,23.67352505832458,160270800
2016-03-16,24.131235122680664,24.20865827523307,23.81698371271569,23.82153903777611,153214000
2016-03-17,24.092527389526367,24.245097793785717,23.901243665467984,24.02876498994174,137682800
2016-03-18,24.119850158691406,24.251926796707316,23.95361726717792,24.21549114317979,176820800
2016-03-21,24.117576599121094,24.51380481468844,23.94223303967817,24.12213018758492,142010800
2016-03-22,24.30202865600586,24.43182765112474,23.95817450715317,23.96728342192353,129777600
2016-03-23,24.167673110961914,24.38172825385584,24.115299025369417,24.247375676829403,102814000
2016-03-24,24.062923431396484,24.19500008411323,23.885303944048754,24.0173805967655,104532000
2016-03-28,23.9536190032959,24.18133664230478,23.92401459832221,24.138069734941826,77645600
2016-03-29,24.520641326904297,24.545690412198937,23.883031089610395,23.88530875300485,124760400
2016-03-30,24.948747634887695,25.144584972160686,24.730138877841835,24.74152545640225,182404400
2016-03-31,24.818946838378906,25.02617073924413,24.793897757233704,24.985181491674517,103553600
2016-04-01,25.04667091369629,25.0489485772972,24.63905599654757,24.771132687827816,103496000
2016-04-04,25.303987503051758,25.547645334557114,25.11042609836093,25.144584095503305,149424800
2016-04-05,25.005672454833984,25.215173995324946,24.916862717906977,24.937358208077328,106314800
2016-04-06,25.267549514770508,25.272104840555333,24.86676597574533,25.101316607927004,105616400
2016-04-07,24.716474533081055,25.14458309991745,24.62083353474758,25.037555523871394,127207600
2016-04-08,24.743797302246094,24.9965622608515,24.63221441810096,24.80072670696798,94326800
2016-04-11,24.825777053833008,25.1878490151427,24.7825118824,24.81439221391812,117630000
2016-04-12,25.149137496948242,25.162799999820386,24.743800363162073,24.898646695307107,108929200
2016-04-13,25.513486862182617,25.581801117846997,25.23111744993787,25.23111744993787,133029200
2016-04-14,25.527145385742188,25.593183705398133,25.351803579126308,25.417841898782253,101895600
